BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;RIO SEPOTUBA;MT;TANGARÁ DA SERRA;SEMA-MT;SEMA-MT;;;Fluviométrica;66022000;TANGARÁ DA SERRA;-14.5008;-57.5767;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;;;30/4/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66022000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66022000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66022000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66022000;-57.57669999999996;-14.50079999999997
6 - RIO PARANÁ;RIO SEPOTUBA;MT;TANGARÁ DA SERRA;SEMA-MT;SEMA-MT;;;Fluviométrica;66020000;TANGARÁ DA SERRA;-14.4894;-57.4242;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/4/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66020000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66020000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66020000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66020000;-57.424199999999985;-14.489399999999932
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;ANA;CPRM;CPRM-GO;22;Fluviométrica;66006000;NORTELÂNDIA;-14.4517;-56.8142;1600;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Sim;;Não;;Sim;31/10/1967;;31/10/1967;;31/10/2002;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66006000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66006000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66006000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66006000;-56.81419999999997;-14.45169999999996
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;SEMA-MT;SEMA-MT;;;Fluviométrica;66006001;NORTELÂNDIA;-14.4517;-56.8142;1600;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66006001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66006001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66006001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66006001;-56.81419999999997;-14.45169999999996
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;FIRENZE;FIRENZE;;1;Fluviométrica;66005960;PCH SANTANA I JUSANTE;-14.4253;-56.8247;825;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;28/2/2015;;28/2/2015;28/2/2015;;;;;;28/2/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005960;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005960;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005960;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005960;-56.82469999999995;-14.425299999999936
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;FIRENZE;FIRENZE;;1;Fluviométrica;66005950;PCH SANTANA I BARRAMENTO;-14.3917;-56.8292;811;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;28/2/2015;;;;;;;;;28/2/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005950;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005950;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005950;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005950;-56.82919999999996;-14.391699999999958
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Fluviométrica;66005900;PCH DIAMANTE JUSANTE;-14.3456;-56.7964;538;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/8/2012;;31/8/2012;31/8/2012;;;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005900;-56.79639999999995;-14.345599999999934
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Fluviométrica;66005800;PCH DIAMANTE BARRAMENTO;-14.3464;-56.7947;560;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/3/2013;;;;;;;;;31/3/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005800;-56.79469999999998;-14.34639999999996
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Fluviométrica;66005600;PCH DIAMANTE MONTANTE1;-14.3272;-56.7494;450;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/10/2012;;31/10/2012;31/10/2012;;;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005600;-56.74939999999998;-14.327199999999948
6 - RIO PARANÁ;RIO SANTANA;MT;NORTELÂNDIA;CPFL-SUL;CPFL-SUL;;1;Fluviométrica;66005400;PCH DIAMANTE MONTANTE 2;-14.3153;-56.7269;429;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/10/2012;;31/10/2012;;;;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005400;-56.726899999999944;-14.31529999999998
6 - RIO PARANÁ;RIO DIAMANTINO;MT;DIAMANTINO;SEMA-MT;SEMA-MT;;;Fluviométrica;66003100;PONTE CENTRO;-14.4086;-56.4506;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/7/2018;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66003100;-56.45059999999995;-14.408599999999979
6 - RIO PARANÁ;RIO TAQUARI;MT;ALTO TAQUARI;LAJARI;LAJARI;;1;Fluviométrica;66830050;PCH LAJARI BARRAMENTO;-17.9319;-53.3808;157;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/5/2021;;;;;;;;;31/5/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66830050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66830050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66830050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66830050;-53.380799999999965;-17.931899999999928
6 - RIO PARANÁ;RIO TAQUARI;MT;ALTO TAQUARI;LAJARI;LAJARI;;1;Fluviométrica;66830000;PCH LAJARI MONTANTE;-17.9319;-53.3753;159;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/10/2013;;;30/4/2017;;;;;;30/4/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66830000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66830000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66830000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66830000;-53.37529999999998;-17.931899999999928
6 - RIO PARANÁ;RIBEIRÃO DA LAJE;MT;ALTO TAQUARI;LAJARI;LAJARI;;1;Fluviométrica;66313000;PCH LAJARI BARRAMENTO RIBEIRÃO DA LAJE;-17.9214;-53.4014;198;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/5/2021;;;;;;;;;31/5/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66313000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66313000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66313000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66313000;-53.40139999999997;-17.92139999999995
6 - RIO PARANÁ;RIO CORRENTES;MT;ITIQUIRA;ENGIE;ENGIE;;;Fluviométrica;66493000;UHE PONTE DE PEDRA JUSANTE;-17.61;-54.9389;4294;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/12/2010;;31/7/2015;31/7/2015;;;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66493000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66493000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66493000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66493000;-54.93889999999993;-17.609999999999957
6 - RIO PARANÁ;RIO CORRENTES;MT;ITIQUIRA;ENGIE;ENGIE;;;Fluviométrica;66489000;UHE PONTE DE PEDRA BARRAMENTO;-17.6075;-54.8272;3997;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/6/2005;;30/11/2016;;;;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66489000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66489000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66489000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66489000;-54.82719999999995;-17.60749999999996
6 - RIO PARANÁ;RIO CORRENTES;MT;ITIQUIRA;ENGIE;ENGIE;;;Fluviométrica;66488000;UHE PONTE DE PEDRA RESERVATÓRIO;-17.5808;-54.8044;3699;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Não;;;;;31/7/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66488000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66488000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66488000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66488000;-54.80439999999999;-17.580799999999954
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;SEMA-MT;SEMA-MT;;;Fluviométrica;66007000;SÍTIO JAPUIRA;-14.8142;-56.8381;3607;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Sim;30/9/2011;;30/9/2011;;30/9/2011;;;;;30/9/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66007000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66007000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66007000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66007000;-56.83809999999994;-14.814199999999971
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;SEMA-MT;SEMA-MT;;;Fluviométrica;66004000;ALTO PARAGUAI;-14.5058;-56.4861;656;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66004000;-56.486099999999965;-14.505799999999965
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;SEMA-MT;SEMA-MT;;;Fluviométrica;66003000;ALTO PARAGUAI;-14.4753;-56.4008;344;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;29/2/1996;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66003000;-56.40079999999995;-14.475299999999947
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;PRIMAVERA;PRIMAVERA;;1;Fluviométrica;66005100;PCH ALTO PARAGUAI JUSANTE;-14.4772;-56.3922;344;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/11/2013;;30/11/2013;30/11/2013;;;;;;30/11/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005100;-56.392199999999946;-14.477199999999982
6 - RIO PARANÁ;RIO PARAGUAI;MT;BARRA DO BUGRES;ANA;CPRM;CPRM-GO;19;Fluviométrica;66010000;BARRA DO BUGRES;-15.0761;-57.1819;9250;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Sim;;Sim;30/11/1965;30/11/1965;31/3/1966;;30/9/2002;;;;;31/5/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66010000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66010000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66010000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66010000;-57.181899999999985;-15.07609999999994
6 - RIO PARANÁ;RIO PARAGUAI;MT;BARRA DO BUGRES;SEMA-MT;SEMA-MT;;;Fluviométrica;66011000;BARRA DO BUGRES;-15.0742;-57.1853;9250;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1989;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66011000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66011000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66011000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66011000;-57.185299999999984;-15.074199999999962
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;ANA;CPRM;CPRM-GO;15;Fluviométrica;66125000;BELA VISTA DO NORTE;-17.6414;-57.6906;68900;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;;Não;;Sim;Não;Não;30/11/1967;;30/4/1969;;;;;;;31/3/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66125000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66125000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66125000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66125000;-57.69059999999996;-17.641399999999976
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Fluviométrica;66120000;PORTO CONCEIÇÃO;-17.1433;-57.3594;64000;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Não;;Sim;30/11/1967;;30/9/1967;31/1/2000;31/7/2000;;;;;31/7/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66120000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66120000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66120000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66120000;-57.35939999999994;-17.143299999999954
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Fluviométrica;66090000;DESCALVADOS;-16.7328;-57.7489;47100;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Sim;;Sim;30/11/1967;;31/1/1971;31/12/2006;30/9/2002;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66090000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66090000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66090000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66090000;-57.748899999999935;-16.73279999999994
6 - RIO PARANÁ;RIO CORRENTES;MT;ITIQUIRA;SANTA PAULA;SANTA PAULA;;;Fluviométrica;66483000;CGH SANTA PAULA JUSANTE;-17.6053;-54.3756;2130;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/5/2009;31/5/2009;31/5/2009;;;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66483000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66483000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66483000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66483000;-54.37559999999996;-17.605299999999943
6 - RIO PARANÁ;RIO PIQUIRI;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Fluviométrica;66650000;SÃO JOSÉ DO PIQUIRI;-17.2917;-56.3872;30000;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Sim;;Sim;31/12/1968;;31/12/1968;31/12/2004;31/7/2002;;;;;30/4/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66650000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66650000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66650000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66650000;-56.38719999999995;-17.291699999999935
6 - RIO PARANÁ;RIO PIQUIRI;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Fluviométrica;66600000;SÃO JERÔNIMO;-17.2017;-56.0086;23300;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Sim;;Sim;30/11/1967;;30/4/1968;31/3/2000;31/7/1985;;;;;31/8/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66600000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66600000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66600000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66600000;-56.008599999999944;-17.20169999999996
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Fluviométrica;66070004;CÁCERES (DNPVN);-16.0761;-57.7022;32400;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Sim;;Sim;30/11/1965;;30/6/1978;29/2/1996;31/7/1979;;;;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66070004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66070004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66070004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66070004;-57.70219999999995;-16.07609999999994
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;SEMA-MT;SEMA-MT;;;Fluviométrica;66070010;CÁCERES;-16.1433;-57.7456;32600;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;28/2/1995;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66070010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66070010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66070010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66070010;-57.74559999999997;-16.143299999999954
6 - RIO PARANÁ;RIO PARAGUAI;MT;CÁCERES;SEMA-MT;SEMA-MT;;;Fluviométrica;66069000;CÁCERES;-16.0469;-57.7239;32300;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;28/2/1995;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66069000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66069000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66069000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66069000;-57.72389999999996;-16.046899999999937
6 - RIO PARANÁ;RIO PARAGUAI;MT;PORTO ESTRELA;SEMA-MT;SEMA-MT;;;Fluviométrica;66015001;PORTO ESTRELA;-15.325;-57.2292;12100;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66015001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66015001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66015001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66015001;-57.229199999999935;-15.324999999999932
6 - RIO PARANÁ;CÓRREGO CACHOEIRA;MT;ITIQUIRA;ITISA;ITISA;;1;Fluviométrica;66521000;UHE ITIQUIRA RIO CACHOEIRA;-17.1244;-54.7239;;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/8/2014;;31/8/2014;31/8/2014;;;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66521000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66521000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66521000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66521000;-54.72389999999996;-17.12439999999998
6 - RIO PARANÁ;RIBEIRÃO SOZINHO;MT;ITIQUIRA;ITISA;ITISA;;1;Fluviométrica;66522100;UHE ITIQUIRA RIO SOZINHO;-17.2981;-54.76;;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/8/2014;;31/8/2014;31/8/2014;;;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66522100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66522100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66522100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66522100;-54.759999999999934;-17.298099999999977
